Country Code,Duration of compulsory education (years),Official entrance age to lower secondary education (years),Official entrance age to primary education (years),Theoretical duration of primary education (years),Theoretical duration of secondary education (years),Theoretical duration of upper secondary education (years),"Adjusted net enrolment rate, primary, both sexes (%)","Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, female (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary, female (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, primary, male (%)","Gross enrolment ratio, secondary, both sexes (%)","Gross enrolment ratio, secondary, female (%)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, secondary, male (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Gross intake ratio to Grade 1 of primary education, male (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)","Net enrolment rate, primary, both sexes (%)",Percentage of enrolment in pre-primary education in private institutions (%),Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment in secondary education in private institutions (%),"Percentage of female students enrolled in primary education who are over-age, female (%)","Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of repeaters in primary education, all grades, male (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)",Percentage of students in pre-primary education who are female (%),Percentage of students in primary education who are female (%),Percentage of students in secondary education who are female (%),Percentage of students in secondary general education who are female (%),Population ages 0-14 (% of total),Population ages 15-64 (% of total),Population growth (annual %),"Population, female (% of total)","Population, male (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Primary completion rate, female (%)","Primary completion rate, male (%)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Short Name,Table Name,Long Name,2-alpha code,Currency Unit,Special Notes,Region,Income Group,WB-2 code,National accounts base year,National accounts reference year,SNA price valuation,Lending category,Other groups,System of National Accounts,Alternative conversion factor,PPP survey year,Balance of Payments Manual in use,External debt Reporting status,System of trade,Government Accounting concept,IMF data dissemination standard,Latest population census,Latest household survey,Source of most recent Income and expenditure data,Vital registration complete,Latest agricultural census,Latest industrial data,Latest trade data,Latest water withdrawal data,Unnamed: 31
ATG,11,12,5,7,5,2,90.253303527832,116.763130187988,114.199401855469,119.293022155762,95.6431503295898,94.5214996337891,96.7586212158203,97.0528717041016,94.1482162475585,0.941850006580353,99.9614486694335,102.705459594727,103.79158782959,1.02114999294281,101.641830444336,82.0245971679688,108.689659118652,105.670822143555,111.691879272461,70.0,42.1984526384503,8.7,87.0461273193359,93.9262466430664,51.5728912353516,18.4020900726318,2.96462988853455,5.72696018218994,3.07630991935729,2.33081007003784,3.77940988540649,4.38622999191284,49.2769317626953,48.5362701416016,50.0,50.1346702575684,24.558910360978,68.8580206759205,1.05434632980079,52.0244981286152,47.9755018713848,3.9457757992286417,84.8425216674805,82.4377517700195,87.2536087036133,22.722641788316082,14.422396735141678,17.38547970068902,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,AG,East Caribbean dollar,"April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",Latin America & Caribbean,High income: nonOECD,AG,2006,,Value added at basic prices (VAB),IBRD,,Country uses the 1968 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2011,,,Yes,2007,,2012.0,2005,
AUS,10,12,5,7,6,2,97.1604080200195,90.8999856221303,90.36342501390071,91.41644207472625,124.919982910156,123.069770812988,126.665267944336,102.207817077637,102.093879699707,0.997829973697662,102.315803527832,85.07431914377499,84.89640630212926,0.9756361002567129,85.30802344844892,81.59574808823088,105.6471552215881,104.93229596232705,106.36049621408736,84.56051935,45.8637893248734,3.8,97.032829284668,79.4173126220703,30.4306697845458,28.85262898325351,3.39993000030518,4.16499996185303,3.9504428809393186,3.6536965164058195,4.247085440744144,3.79314994812012,47.8219718933105,48.6040382385254,48.17608156803299,49.4469184875488,18.8352673470043,66.1877053504696,1.39110720542302,50.1603097806992,49.8396902193008,0.1,91.26860924750164,91.02029443223739,91.47861023781387,6.09999990463257,6.0,6.09999990463257,Australia,Australia,Commonwealth of Australia,AU,Australian dollar,Fiscal year end: June 30; reporting period for national accounts data: FY. Value added current series updated by the Australian Bureau of Statistics; data revised from 1990 onward; Australia reports using SNA 2008.,East Asia & Pacific,High income: OECD,AU,Original chained constant price data are rescaled.,2012.0,Value added at basic prices (VAB),,,Country uses the 2008 System of National Accounts methodology.,,2011,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Expenditure survey/budget survey (ES/BS), 1994",Yes,2011,2010.0,2012.0,2000,
AUT,9,10,6,4,8,4,95.04612495592286,100.456649780273,99.573127746582,101.307991027832,103.364990234375,104.21745300293,102.557250976563,102.970161437988,102.24324798584,0.986289978027344,103.664627075195,100.02188873291,97.5616607666016,0.952839970588684,102.390617370605,99.6196975708008,99.820213317871,98.9924392700195,100.607810974121,83.94014193,46.6744360780765,3.6,93.3982411056551,28.8367805480957,6.14382982254028,10.1330003738403,7.583727904269069,8.887144290420219,2.7496600151062,2.39618992805481,3.08272004127502,8.268084344469832,49.0540313720703,48.5140800476074,47.846019744873,49.9881896972656,14.1199611875432,67.0395546223339,1.06662280816241,51.0448556419347,48.9551443580653,0.22903953205181438,101.234260559082,100.470123291016,101.967330932617,5.30000019073486,6.09999990463257,5.69999980926514,Austria,Austria,Republic of Austria,AT,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 13.7603 Austrian schilling. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income: OECD,AT,2005,,Value added at basic prices (VAB),,Euro area,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011. Population figures compiled from administrative registers.,,"Income survey (IS), 2000",Yes,2010,2009.0,2012.0,2002,
AZE,10,10,6,4,7,2,94.2627487182617,90.540428161621,89.1903762817383,91.7228698730469,23.875789642334,24.0608997344971,23.7171592712402,106.601486206055,105.63597869873,0.983179986476898,107.443359375,74.70211417499611,63.97508805431926,0.833602934633564,84.53289305221926,57.99990291772036,101.246780395508,101.660186767578,100.890991210938,77.0,49.0221920995215,32.0,94.1426467895508,1.85127997398376,0.571020007133484,2.465164603012102,7.25876998901367,6.44545984268188,0.143160000443459,0.142700001597404,0.143560007214546,6.82085990905762,46.5071487426758,46.1574516296387,44.683237398319235,45.5755615234375,22.9104826168674,71.3514054195463,1.19120985807018,50.2364649252706,49.7635350747295,0.1,103.280212402344,101.61833190918,104.736999511719,5.90000009536743,4.09999990463257,5.0,Azerbaijan,Azerbaijan,Republic of Azerbaijan,AZ,New Azeri manat,April 2012 database update: National accounts historical expenditure series in constant prices were revised in line with State Statistical Committee data that were not previously available.,Europe & Central Asia,Upper middle income,AZ,2000,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,1992–95,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,General Data Dissemination System (GDDS),2009,"Demographic and Health Survey (DHS), 2006","Expenditure survey/budget survey (ES/BS), 2012",Yes,2015,2010.0,2012.0,2005,
BDI,9,13,7,6,7,3,94.6127319335938,54.4397010803223,54.0617713928223,54.8273696899414,12.6302299499512,12.753399848938,12.5071802139282,123.781791687012,124.495429992676,1.01166999340057,123.059791564941,42.4800682067871,40.5244407653809,0.910719990730286,44.4973411560059,25.4691600799561,129.618057250977,127.446701049805,131.797973632813,4.866224464,52.3757147600709,74.6,94.1482772827148,56.840518951416,1.65975999832153,8.87687015533447,18.9342498779297,19.4144592285156,22.6020202636719,22.2231407165527,22.9897994995117,19.1715602874756,50.4623794555664,50.5814514160156,48.4381484985352,48.5539283752441,44.7526930848973,52.7448238942591,3.06110289439754,50.8271329694575,49.1728670305425,1.1,61.7319297790527,65.7263107299805,57.6573486328125,1.79999995231628,1.20000004768372,1.5,Burundi,Burundi,Republic of Burundi,BI,Burundi franc,,Sub-Saharan Africa,Low income,BI,2005,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,General Data Dissemination System (GDDS),2008,"Malaria Indicator Survey (MIS), 2012","Core Welfare Indicator Questionnaire Survey (CWIQ), 2006",,,,2012.0,2000,
BEL,12,12,6,6,6,4,99.2667007446289,184.538269042969,190.363784790039,178.967407226563,116.403007507324,116.123123168945,116.670700073242,104.192977905273,104.211059570313,1.0003399848938,104.175712585449,166.808471679688,177.70036315918,1.13639998435974,156.371063232422,158.077529907227,98.697410583496,99.3127822875977,98.1091995239258,85.0529,46.0493485001366,4.0,98.9477767944335,52.7785415649414,53.9916610717773,58.7452087402344,4.72356986999512,4.85129022598267,2.49435997009277,2.3995099067688,2.58448004722595,4.78886985778809,48.7680816650391,48.8707008361816,52.1297912597656,53.0471611022949,17.0041566486002,64.8535339486213,0.579446241677791,50.8445436103392,49.1554563896608,-0.9979222540509767,88.8949584960938,90.9010772705078,86.9782028198242,7.80000019073486,9.10000038146973,8.5,Belgium,Belgium,Kingdom of Belgium,BE,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Belgian franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income: OECD,BE,2005,,Value added at basic prices (VAB),,Euro area,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Integrated household survey (IHS), 2000",Yes,2010,2009.0,2012.0,2007,
BEN,6,12,6,6,7,3,101.42358386491561,69.7780227661133,61.7702407836914,77.7041091918945,23.9007091522217,24.159839630127,23.6475200653076,128.983352661133,123.670600891113,0.92154997587204,134.198715209961,56.8119583129883,46.8141784667969,0.701479971408843,66.7360534667969,37.5878791809082,160.0361328125,155.489456176758,164.485748291016,11.25498791,49.1371086880056,100.3,99.75745857176739,31.9444808959961,22.1051406860352,15.5057096481323,7.39837980270386,8.19869041442871,10.7349901199341,10.4001598358154,11.0378999710083,7.81857013702393,49.957160949707,47.4969711303711,41.0485916137695,41.2234802246094,43.0370901834653,53.735190931275,2.77297792645726,50.1687695171371,49.8312304828629,1.0,77.9555435180664,72.6847076416016,83.1480865478516,1.10000002384186,1.0,1.0,Benin,Benin,Republic of Benin,BJ,CFA franc,,Sub-Saharan Africa,Low income,BJ,1985,,Value added at producer prices (VAP),IDA,HIPC,Country uses the 1968 System of National Accounts methodology.,1992,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Budgetary central government,General Data Dissemination System (GDDS),2013,"Demographic and Health Survey (DHS), 2011/12","Core Welfare Indicator Questionnaire Survey (CWIQ), 2011",,2011/12,,2010.0,2001,
BFA,10,12,6,6,7,3,69.6642303466797,47.0570411682129,46.509449005127,47.587158203125,4.14232015609741,4.13653993606567,4.14801979064941,87.9926300048828,86.0750274658203,0.957729995250702,89.8742980957031,33.6666603088379,32.2248611450195,0.919120013713837,35.0606918334961,13.4206600189209,105.206588745117,100.813720703125,109.542869567871,11.38764617,44.7018811420154,88.5,69.0963134765625,80.1206893920898,18.2838897705078,39.6391716003417,20.5850296020508,19.9072208404541,5.58869981765747,5.63801002502441,5.54234981536865,20.2356090545654,49.5915489196777,48.4477386474609,47.0525588989258,47.1456184387207,45.5739404672087,52.0181855688683,2.93969043058942,50.2017380303353,49.7982619696646,0.9,61.6484985351563,62.7953186035156,60.5327796936035,2.29999995231628,4.09999990463257,3.29999995231628,Burkina Faso,Burkina Faso,Burkina Faso,BF,CFA franc,,Sub-Saharan Africa,Low income,BF,1999,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology.,1992–93,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2006,"Demographic and Health Survey (DHS), 2010","Core Welfare Indicator Questionnaire Survey (CWIQ), 2009",,2010,,2011.0,2001,
BGD,5,11,6,5,7,4,102.72023214089744,83.4492034912109,92.7670211791992,74.5101928710938,31.2242698669434,31.4872608184814,30.9720401763916,120.433059692383,125.093002319336,1.07875001430511,115.961311340332,63.524528503418,67.4152297973633,1.12732005119324,59.8013687133789,48.4335708618164,113.067260742188,113.142379760742,112.995178222656,14.4,28.5413926642095,36.3,101.47052990568638,40.9532814025879,66.74950582882757,94.4330291748047,3.63222002983093,3.40352010726929,5.32596015930176,5.29384994506836,5.35920000076294,3.51985001564026,49.3679504394531,50.8642883300781,51.8947601318359,52.9525604248047,29.4218023094488,65.5400287316039,1.12014425853279,49.539376606908,50.460623393092,0.1,98.4517822265625,106.996017456055,90.252342224121,5.69999980926514,3.40000009536743,4.19999980926514,Bangladesh,Bangladesh,People's Republic of Bangladesh,BD,Bangladeshi taka,Fiscal year end: June 30; reporting period for national accounts data: FY.,South Asia,Low income,BD,1995/96,,Value added at basic prices (VAB),IDA,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,General Data Dissemination System (GDDS),2011,"Demographic and Health Survey (DHS), 2011","Integrated household survey (IHS), 2010",,2008,,2007.0,2008,
BGR,11,11,7,4,8,4,94.9369430541992,89.9173431396484,87.8406829833984,91.867332458496,82.9122772216797,82.1992263793945,83.5917587280273,97.2181777954102,96.6652679443359,0.989000022411346,97.7406768798828,99.0163497924805,97.3879623413085,0.968559980392456,100.549407958984,107.80135345459,96.0871429443359,95.0963516235352,97.0275573730469,56.6563,46.5216128944483,8.2,93.3048400878906,1.3652800321579,0.91636997461319,3.54069995880127,1.47146999835968,2.52140998840332,0.110770002007484,0.094879999756813,0.125630006194115,2.01418995857239,48.3753089904785,48.3099212646484,47.6948509216309,50.532829284668,14.0065004076687,65.9170261749526,-0.638069468160719,51.3737023141553,48.6262976858447,0.1,98.1151504516602,97.7966918945313,98.4145736694335,8.39999961853027,9.80000019073486,9.10000038146973,Bulgaria,Bulgaria,Republic of Bulgaria,BG,Bulgarian lev,April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.,Europe & Central Asia,Upper middle income,BG,Original chained constant price data are rescaled.,2002.0,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,"1978–89, 1991–92",Rolling,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,"Living Standards Measurement Study Survey (LSMS), 2007","Expenditure survey/budget survey (ES/BS), 2007",Yes,2010,2010.0,2012.0,2009,
BHR,9,12,6,6,6,3,97.9990997314453,101.485748291016,99.6321029663085,103.263198852539,55.858341217041,55.3706703186035,56.3376083374023,101.171173095703,101.80281829834,1.01230001449585,100.565986633301,102.130897521973,101.887351989746,0.99533998966217,102.364807128906,102.81664276123,101.499809265137,100.470687866211,102.510238647461,93.47830114,21.7324290206221,7.7,96.4284973144531,100.0,35.5372886657715,25.196310043335,2.58215999603271,2.45337009429932,0.649789988994598,0.642780005931854,0.656549990177155,2.51677989959717,49.1321601867676,49.2353515625,48.8729515075684,51.8743896484375,20.8496524778493,76.8259765062634,2.61866519263615,38.2764834261272,61.7235165738728,0.1,98.7109375,100.321067810059,97.218406677246,3.90000009536743,0.400000005960464,1.10000002384186,Bahrain,Bahrain,Kingdom of Bahrain,BH,Bahraini dinar,,Middle East & North Africa,High income: nonOECD,BH,1985,,Value added at producer prices (VAP),,,Country uses the 1968 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2010,,,Yes,,,2011.0,2003,
BHS,12,11,5,6,6,3,95.22846105837586,91.0341782991785,90.65651240676347,91.3834860405141,64.59507693302562,64.60682165092845,64.60619397442812,103.78511471425429,102.95880107295017,0.9815046280442957,104.60312918866418,84.08572738380987,82.99654060913662,0.9987858131530667,85.10430629901413,75.07915102807405,105.67223197846633,104.65797294951206,106.67112442748515,78.0,47.6396641432943,11.0,92.656630745722,41.337619704043284,13.826038488668402,12.553237007043748,7.642182226884601,8.769489787853157,3.9562690994990612,3.5866909478989086,4.299717055118862,8.225978293832389,48.68227151274249,48.3698230692935,49.08331601105799,49.86778062555581,20.6791990445613,71.0147400203703,1.21430815894272,51.0521200088926,48.9478799911074,3.2,91.49675133748062,91.46536312958742,91.50903827602669,12.1999998092651,11.8000001907349,12.0,The Bahamas,"Bahamas, The",Commonwealth of The Bahamas,BS,Bahamian dollar,,Latin America & Caribbean,High income: nonOECD,BS,2006,,Value added at basic prices (VAB),,,Country uses the 1993 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2010,,,,,,2012.0,,
BIH,9,11,6,5,8,4,95.75784894630509,91.10782578069262,90.792953763584,91.433383209728,64.62617659103567,64.37299410277822,64.89372403875869,103.72445198918048,103.2600192348585,0.9868396764440094,104.25272541360276,85.71490600227459,86.1752165698382,1.0334277901522162,85.52369190903408,77.83809914785836,105.62612864043705,104.50591215196052,106.76430168317918,65.0655028,39.1764457863714,6.1,93.7994978680071,33.42395852288762,1.60979998111725,2.00559997558594,7.83552471001575,8.842361554162725,0.13527999818325,0.106080003082752,0.162980005145073,8.37722072264436,47.5897102355957,48.6887283325195,49.2895698547363,51.7178192138672,14.4777332102928,69.8052099556528,-0.845996499047934,50.918577866517,49.081422133483,9.006099985305433,91.2263123757229,91.3701248837879,91.09486128274345,21.6000003814697,29.1000003814697,26.2999992370605,Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,Bosnia and Herzegovina convertible mark,,Europe & Central Asia,Upper middle income,BA,Original chained constant price data are rescaled.,1996.0,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,General Data Dissemination System (GDDS),2013,"Multiple Indicator Cluster Survey (MICS), 2011/12","Living Standards Measurement Study Survey (LSMS), 2007",Yes,,,2012.0,2009,
BLR,9,10,6,4,7,2,95.6539688110352,102.419982910156,102.496063232422,102.34789276123,103.229110717773,100.718101501465,105.600242614746,101.341621398926,101.317886352539,0.999539971351624,101.364112854004,107.119422912598,106.397361755371,0.986970007419586,107.802398681641,119.316940307617,105.966857910156,105.432342529297,106.472709655762,67.3,49.652599345324,4.0,95.3601989746094,0.0771299973130226,0.0847399979829788,0.488550007343292,4.44610977172852,5.9690899848938,0.0289399996399879,0.0286800004541874,0.0291799996048212,5.22825002670288,47.3860893249512,48.6439781188965,48.2817001342773,49.9394493103027,16.1359349560584,69.5287215421159,0.159300801922472,53.4759897796416,46.5240102203584,0.3,97.4428024291992,97.1084289550781,97.7600708007813,0.5,0.5,0.5,Belarus,Belarus,Republic of Belarus,BY,Belarusian rubel,,Europe & Central Asia,Upper middle income,BY,Original chained constant price data are rescaled.,2000.0,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,1990–95,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2009,"Multiple Indicator Cluster Survey (MICS), 2012","Expenditure survey/budget survey (ES/BS), 2012",Yes,,2009.0,2012.0,2000,
BLZ,8,11,5,6,6,2,99.2194213867188,91.0718307495117,90.8684768676758,91.2737579345703,49.6756706237792,50.3242416381836,49.0526885986328,113.138511657715,110.359130859375,0.952719986438751,115.835441589355,80.7922134399414,81.7905731201172,1.02497005462646,79.7981109619141,59.8052597045898,105.351440429688,103.045959472656,107.56192779541,41.59,39.7068583727724,15.6,96.1411590576172,83.5576324462891,82.2015686035156,60.6218299865723,7.5917501449585,10.2114000320435,7.29183006286621,6.13655996322632,8.35982036590576,8.95298957824707,49.6335792541504,48.0373306274414,50.5098304748535,51.052848815918,32.454187170181,63.7833715570795,2.13628159472158,50.1496018503314,49.8503981496686,1.8,104.404281616211,103.645698547363,105.150207519531,14.8999996185303,6.59999990463257,10.0,Belize,Belize,Belize,BZ,Belize dollar,,Latin America & Caribbean,Upper middle income,BZ,2000,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2010,"Multiple Indicator Cluster Survey (MICS), 2011","Expenditure survey/budget survey (ES/BS), 2011",,,,2012.0,2000,
BMU,13,11,5,6,7,4,83.2925105608356,76.7622985839844,77.4166717529297,76.1290283203125,61.538459777832,56.25,66.6666717529297,90.3485794067383,89.4060287475585,0.97969001531601,91.2596435546875,71.5424118041992,75.5307693481445,1.11602997779846,67.6778182983398,67.5709381103516,63.3744888305664,58.7743682861328,67.8378372192383,98.32360965,17.531119458835704,-27.71002264856304,87.26857438904116,25.0,37.6657791137695,43.366340637207,8.499118734910923,8.470858981847565,3.8946569659815764,3.5691648379984606,4.194070347944617,8.478882241485408,45.0,48.6375694274902,51.9554481506348,51.9554481506348,13.643352714170934,71.59832943875763,0.147377147331107,49.937398517090514,50.062601475733885,-4.961289662326607,81.1955184936523,73.59387792937225,88.20494355331128,18.60174611814248,6.668944091642473,8.877619247447793,Bermuda,Bermuda,The Bermudas,BM,Bermuda dollar,,North America,High income: nonOECD,BM,2006,,Value added at basic prices (VAB),,,Country uses the 1993 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",,General trade system,,,2010,,,Yes,,,2012.0,,
BOL,14,12,6,6,6,4,89.8857421875,96.4894409179688,93.7897033691406,99.1021499633789,70.7316207885742,70.8651428222656,70.60302734375,97.1380386352539,95.7429428100585,0.972150027751923,98.4853210449219,86.4050674438477,85.6883392333984,0.983799993991852,87.099609375,81.2321319580078,95.674560546875,95.2218475341797,96.1111221313477,35.56227065,40.9125288519577,38.2,88.4827194213867,14.0600996017456,9.71078968048096,12.3152103424072,8.37518978118896,9.31669044494629,1.99687004089355,1.65360999107361,2.31756997108459,8.86079025268555,49.1543502807617,48.4226493835449,48.8052101135254,47.8049583435059,32.4452374214489,61.0892980273117,1.52722504697993,49.9220631098129,50.0779368901871,0.3,90.4640502929688,89.5583724975585,91.3398590087891,3.79999995231628,2.5,3.09999990463257,Bolivia,Bolivia,Plurinational State of Bolivia,BO,Bolivian Boliviano,,Latin America & Caribbean,Lower middle income,BO,1990,,Value added at basic prices (VAB),Blend,HIPC,Country uses the 1968 System of National Accounts methodology.,1960–85,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,General Data Dissemination System (GDDS),2012,"Demographic and Health Survey (DHS), 2008","Integrated household survey (IHS), 2009",,2013,2001.0,2012.0,2000,
BRA,14,11,6,5,7,3,94.773338317871,106.366020202637,105.657417297363,107.044723510742,92.1772384643555,91.5372924804688,92.7980422973633,115.340789794922,113.835388183594,0.974870026111603,116.769859313965,99.6509704589844,102.184158325195,1.05110001564026,97.2167205810547,91.4203262329102,105.62488998676412,104.48164226732119,106.6627312151333,58.32795173,42.773948549296,15.7,92.6971282958984,25.0930194854736,16.5890998840332,13.8556299209595,12.8199796676636,16.8178806304932,3.97408550235013,3.5263080395191455,4.376488544747186,14.8963298797607,48.8983116149902,48.0639495849609,50.249870300293,50.0480117797852,22.5102794150854,69.5292975929339,0.85279920625178,50.824106425943,49.175893574057,0.6,92.13789729720358,92.62542287966988,91.71805261348382,10.1000003814697,7.40000009536743,8.5,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,2000,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"World Health Survey (WHS), 2003","Integrated household survey (IHS), 2012",,2006,2010.0,2012.0,2006,
BRB,11,11,5,6,5,2,94.87257447166061,91.06006320849298,90.66774009915702,91.43185542678486,64.63787901626264,64.66279288995909,64.63816202585936,103.77971084736457,103.01300547739332,0.9792490164540609,104.5504011789342,84.83464574715373,84.12584070725967,0.9761684474612147,85.49345974689288,77.72339702942922,105.6546029783976,104.61639274485684,106.6800683470347,76.11,49.7923574243018,12.6,93.14996928499335,38.07819905800977,10.28416515952921,11.000421874305069,7.632766492713416,8.729020894980868,3.9525104399113657,3.5916540318050476,4.282216006959583,8.214079642211203,48.66194735515948,48.19296335652393,48.29840702232715,49.5386295952173,19.3658366670537,66.4703378052685,0.293163377114116,52.0868518831278,47.9131481168722,1.3,91.30369751221889,90.96429080017224,91.60538714190731,10.6000003814697,12.1000003814697,11.3999996185303,Barbados,Barbados,Barbados,BB,Barbados dollar,,Latin America & Caribbean,High income: nonOECD,BB,1974,,Value added at basic prices (VAB),,,Country uses the 1968 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2010,"Multiple Indicator Cluster Survey (MICS), 2012",,Yes,2010. Population and Housing Census.,,2012.0,2005,
BRN,9,12,6,6,7,5,100.91645101822127,104.839889526367,103.463272094727,106.150108337402,71.9984817504883,72.8006286621094,71.2490768432617,108.137702941895,108.166763305664,1.00051999092102,108.1103515625,96.0794677734375,96.2824020385742,1.0040899515152,95.8902969360352,92.7040176391602,109.694129943848,107.900207519531,111.365837097168,71.2,42.5672287635107,10.0,98.81308535857923,77.0994720458984,39.4088706970215,15.9643602371216,4.39022016525269,3.34966993331909,0.158429995179176,0.0765699967741966,0.235489994287491,3.85424995422363,48.8384284973145,48.4912185668945,48.3460006713867,48.9828681945801,23.6666012041902,72.2382419014135,1.40804934924395,48.4847178514463,51.5152821485537,-2.0196126055453547,103.177001953125,104.184753417969,102.21630859375,8.19999980926514,6.0,6.90000009536743,Brunei,Brunei Darussalam,Brunei Darussalam,BN,Brunei dollar,,East Asia & Pacific,High income: nonOECD,BN,2000,,Value added at producer prices (VAP),,,Country uses the 1993 System of National Accounts methodology.,,2005,,,Special trade system,,General Data Dissemination System (GDDS),2011,,,Yes,,,2012.0,1994,
